197	-0.031368	-0.031368
198	-0.03135	-0.03135
199	-0.031331	-0.031331
200	-0.031312	-0.031312
201	-0.031294	-0.031294
202	-0.031275	-0.031275
203	-0.031257	-0.031257
204	-0.031238	-0.031238
205	-0.03122	-0.03122
206	-0.031201	-0.031201
207	-0.031183	-0.031183
208	-0.031164	-0.031164
209	-0.031146	-0.031146
210	-0.031127	-0.031127
211	-0.031109	-0.031109
212	-0.03109	-0.03109
213	-0.031072	-0.031072
214	-0.031053	-0.031053
215	-0.031035	-0.031035
216	-0.031016	-0.031016
217	-0.030998	-0.030998
218	-0.03098	-0.03098
219	-0.030961	-0.030961
220	-0.030943	-0.030943
221	-0.030925	-0.030925
222	-0.030906	-0.030906
223	-0.030888	-0.030888
224	-0.03087	-0.03087
225	-0.030851	-0.030851
226	-0.030833	-0.030833
227	-0.030815	-0.030815
228	-0.030796	-0.030796
229	-0.030778	-0.030778
230	-0.03076	-0.03076
231	-0.030742	-0.030742
232	-0.030723	-0.030723
233	-0.030705	-0.030705
234	-0.030687	-0.030687
235	-0.030669	-0.030669
236	-0.03065	-0.03065
237	-0.030632	-0.030632
238	-0.030614	-0.030614
239	-0.030596	-0.030596
240	-0.030578	-0.030578
241	-0.03056	-0.03056
242	-0.030541	-0.030541
243	-0.030523	-0.030523
244	-0.030505	-0.030505
245	-0.030487	-0.030487
246	-0.030469	-0.030469
247	-0.030451	-0.030451
248	-0.030433	-0.030433
249	-0.030415	-0.030415
250	-0.030397	-0.030397
251	-0.030379	-0.030379
252	-0.030361	-0.030361
253	-0.030343	-0.030343
254	-0.030325	-0.030325
255	-0.030307	-0.030307
256	-0.030289	-0.030289
257	-0.030271	-0.030271
258	-0.030253	-0.030253
259	-0.030235	-0.030235
260	-0.030217	-0.030217
261	-0.030199	-0.030199
262	-0.030181	-0.030181
263	-0.030163	-0.030163
264	-0.030145	-0.030145
265	-0.030127	-0.030127
266	-0.03011	-0.03011
267	-0.030092	-0.030092
268	-0.030074	-0.030074
269	-0.030056	-0.030056
270	-0.030038	-0.030038
271	-0.03002	-0.03002
272	-0.030002	-0.030002
273	-0.029985	-0.029985
274	-0.029967	-0.029967
275	-0.029949	-0.029949
276	-0.029931	-0.029931
277	-0.029914	-0.029914
278	-0.029896	-0.029896
279	-0.029878	-0.029878
280	-0.02986	-0.02986
281	-0.029843	-0.029843
282	-0.029825	-0.029825
283	-0.029807	-0.029807
284	-0.02979	-0.02979
285	-0.029772	-0.029772
286	-0.029754	-0.029754
287	-0.029737	-0.029737
288	-0.029719	-0.029719
289	-0.029701	-0.029701
290	-0.029684	-0.029684
291	-0.029666	-0.029666
292	-0.029648	-0.029648
293	-0.029631	-0.029631
294	-0.029613	-0.029613
295	-0.029596	-0.029596
296	-0.029578	-0.029578
297	-0.029561	-0.029561
298	-0.029543	-0.029543
299	-0.029526	-0.029526
300	-0.029508	-0.029508
301	-0.02949	-0.02949
302	-0.029473	-0.029473
303	-0.029456	-0.029456
304	-0.029438	-0.029438
305	-0.029421	-0.029421
306	-0.029403	-0.029403
307	-0.029386	-0.029386
308	-0.029368	-0.029368
309	-0.029351	-0.029351
310	-0.029333	-0.029333
311	-0.029316	-0.029316
312	-0.029299	-0.029299
313	-0.029281	-0.029281
314	-0.029264	-0.029264
315	-0.029246	-0.029246
316	-0.029229	-0.029229
317	-0.029212	-0.029212
318	-0.029194	-0.029194
319	-0.029177	-0.029177
320	-0.02916	-0.02916
321	-0.029142	-0.029142
322	-0.029125	-0.029125
323	-0.029108	-0.029108
324	-0.029091	-0.029091
325	-0.029073	-0.029073
326	-0.029056	-0.029056
327	-0.029039	-0.029039
328	-0.029022	-0.029022
329	-0.029004	-0.029004
330	-0.028987	-0.028987
331	-0.02897	-0.02897
332	-0.028953	-0.028953
333	-0.028936	-0.028936
334	-0.028918	-0.028918
335	-0.028901	-0.028901
336	-0.028884	-0.028884
337	-0.028867	-0.028867
338	-0.02885	-0.02885
339	-0.028833	-0.028833
340	-0.028816	-0.028816
341	-0.028799	-0.028799
342	-0.028782	-0.028782
343	-0.028764	-0.028764
344	-0.028747	-0.028747
345	-0.02873	-0.02873
346	-0.028713	-0.028713
347	-0.028696	-0.028696
348	-0.028679	-0.028679
349	-0.028662	-0.028662
350	-0.028645	-0.028645
351	-0.028628	-0.028628
352	-0.028611	-0.028611
353	-0.028594	-0.028594
354	-0.028577	-0.028577
355	-0.02856	-0.02856
356	-0.028543	-0.028543
357	-0.028526	-0.028526
358	-0.028509	-0.028509
359	-0.028493	-0.028493
360	-0.028476	-0.028476
361	-0.028459	-0.028459
362	-0.028442	-0.028442
363	-0.028425	-0.028425
364	-0.028408	-0.028408
365	-0.028391	-0.028391
366	-0.028374	-0.028374
367	-0.028358	-0.028358
368	-0.028341	-0.028341
369	-0.028324	-0.028324
370	-0.028307	-0.028307
371	-0.02829	-0.02829
372	-0.028274	-0.028274
373	-0.028257	-0.028257
374	-0.02824	-0.02824
375	-0.028223	-0.028223
376	-0.028207	-0.028207
377	-0.02819	-0.02819
378	-0.028173	-0.028173
379	-0.028156	-0.028156
380	-0.02814	-0.02814
381	-0.028123	-0.028123
382	-0.028106	-0.028106
383	-0.02809	-0.02809
384	-0.028073	-0.028073
385	-0.028056	-0.028056
386	-0.02804	-0.02804
387	-0.028023	-0.028023
388	-0.028006	-0.028006
389	-0.02799	-0.02799
390	-0.027973	-0.027973
391	-0.027957	-0.027957
392	-0.02794	-0.02794
393	-0.027923	-0.027923
394	-0.027907	-0.027907
395	-0.02789	-0.02789
396	-0.027874	-0.027874
397	-0.027857	-0.027857
398	-0.027841	-0.027841
399	-0.027824	-0.027824
400	-0.027808	-0.027808
401	-0.027791	-0.027791
402	-0.027775	-0.027775
403	-0.027758	-0.027758
404	-0.027742	-0.027742
405	-0.027725	-0.027725
406	-0.027709	-0.027709
407	-0.027692	-0.027692
408	-0.027676	-0.027676
409	-0.027659	-0.027659
410	-0.027643	-0.027643
411	-0.027627	-0.027627
412	-0.02761	-0.02761
413	-0.027594	-0.027594
414	-0.027577	-0.027577
415	-0.027561	-0.027561
416	-0.027545	-0.027545
417	-0.027528	-0.027528
418	-0.027512	-0.027512
419	-0.027496	-0.027496
420	-0.027479	-0.027479
421	-0.027463	-0.027463
422	-0.027447	-0.027447
423	-0.027431	-0.027431
424	-0.027414	-0.027414
425	-0.027398	-0.027398
426	-0.027382	-0.027382
427	-0.027366	-0.027366
428	-0.027349	-0.027349
429	-0.027333	-0.027333
430	-0.027317	-0.027317
431	-0.027301	-0.027301
432	-0.027284	-0.027284
433	-0.027268	-0.027268
434	-0.027252	-0.027252
435	-0.027236	-0.027236
436	-0.02722	-0.02722
437	-0.027204	-0.027204
438	-0.027187	-0.027187
439	-0.027171	-0.027171
440	-0.027155	-0.027155
441	-0.027139	-0.027139
442	-0.027123	-0.027123
443	-0.027107	-0.027107
444	-0.027091	-0.027091
445	-0.027075	-0.027075
446	-0.027059	-0.027059
447	-0.027043	-0.027043
448	-0.027027	-0.027027
449	-0.027011	-0.027011
450	-0.026994	-0.026994
451	-0.026978	-0.026978
452	-0.026962	-0.026962
453	-0.026946	-0.026946
454	-0.02693	-0.02693
455	-0.026914	-0.026914
456	-0.026899	-0.026899
457	-0.026883	-0.026883
458	-0.026867	-0.026867
459	-0.026851	-0.026851
460	-0.026835	-0.026835
461	-0.026819	-0.026819
462	-0.026803	-0.026803
463	-0.026787	-0.026787
464	-0.026771	-0.026771
465	-0.026755	-0.026755
466	-0.026739	-0.026739
467	-0.026723	-0.026723
468	-0.026708	-0.026708
469	-0.026692	-0.026692
470	-0.026676	-0.026676
471	-0.02666	-0.02666
472	-0.026644	-0.026644
473	-0.026628	-0.026628
474	-0.026613	-0.026613
475	-0.026597	-0.026597
476	-0.026581	-0.026581
477	-0.026565	-0.026565
478	-0.02655	-0.02655
479	-0.026534	-0.026534
480	-0.026518	-0.026518
481	-0.026502	-0.026502
482	-0.026487	-0.026487
483	-0.026471	-0.026471
484	-0.026455	-0.026455
485	-0.02644	-0.02644
486	-0.026424	-0.026424
487	-0.026408	-0.026408
488	-0.026392	-0.026392
489	-0.026377	-0.026377
490	-0.026361	-0.026361
491	-0.026346	-0.026346
492	-0.02633	-0.02633
493	-0.026314	-0.026314
494	-0.026299	-0.026299
495	-0.026283	-0.026283
496	-0.026267	-0.026267
497	-0.026252	-0.026252
498	-0.026236	-0.026236
499	-0.026221	-0.026221
500	-0.026205	-0.026205
501	-0.02619	-0.02619
502	-0.026174	-0.026174
503	-0.026159	-0.026159
504	-0.026143	-0.026143
505	-0.026128	-0.026128
506	-0.026112	-0.026112
507	-0.026097	-0.026097
508	-0.026081	-0.026081
509	-0.026066	-0.026066
510	-0.02605	-0.02605
511	-0.026035	-0.026035
512	-0.026019	-0.026019
513	-0.026004	-0.026004
514	-0.025988	-0.025988
515	-0.025973	-0.025973
516	-0.025957	-0.025957
517	-0.025942	-0.025942
518	-0.025927	-0.025927
519	-0.025911	-0.025911
520	-0.025896	-0.025896
521	-0.025881	-0.025881
522	-0.025865	-0.025865
523	-0.02585	-0.02585
524	-0.025835	-0.025835
525	-0.025819	-0.025819
526	-0.025804	-0.025804
527	-0.025789	-0.025789
528	-0.025773	-0.025773
529	-0.025758	-0.025758
530	-0.025743	-0.025743
531	-0.025727	-0.025727
532	-0.025712	-0.025712
533	-0.025697	-0.025697
534	-0.025682	-0.025682
535	-0.025666	-0.025666
536	-0.025651	-0.025651
537	-0.025636	-0.025636
538	-0.025621	-0.025621
539	-0.025606	-0.025606
540	-0.02559	-0.02559
541	-0.025575	-0.025575
542	-0.02556	-0.02556
543	-0.025545	-0.025545
544	-0.02553	-0.02553
545	-0.025515	-0.025515
546	-0.025499	-0.025499
547	-0.025484	-0.025484
548	-0.025469	-0.025469
549	-0.025454	-0.025454
550	-0.025439	-0.025439
551	-0.025424	-0.025424
552	-0.025409	-0.025409
553	-0.025394	-0.025394
554	-0.025379	-0.025379
555	-0.025364	-0.025364
556	-0.025348	-0.025348
557	-0.025333	-0.025333
558	-0.025318	-0.025318
559	-0.025303	-0.025303
560	-0.025288	-0.025288
561	-0.025273	-0.025273
562	-0.025258	-0.025258
563	-0.025243	-0.025243
564	-0.025228	-0.025228
565	-0.025213	-0.025213
566	-0.025198	-0.025198
567	-0.025184	-0.025184
568	-0.025169	-0.025169
569	-0.025154	-0.025154
570	-0.025139	-0.025139
571	-0.025124	-0.025124
572	-0.025109	-0.025109
573	-0.025094	-0.025094
574	-0.025079	-0.025079
575	-0.025064	-0.025064
576	-0.025049	-0.025049
577	-0.025035	-0.025035
578	-0.02502	-0.02502
579	-0.025005	-0.025005
580	-0.02499	-0.02499
581	-0.024975	-0.024975
582	-0.02496	-0.02496
583	-0.024946	-0.024946
584	-0.024931	-0.024931
585	-0.024916	-0.024916
586	-0.024901	-0.024901
587	-0.024886	-0.024886
588	-0.024872	-0.024872
589	-0.024857	-0.024857
590	-0.024842	-0.024842
591	-0.024827	-0.024827
592	-0.024813	-0.024813
593	-0.024798	-0.024798
594	-0.024783	-0.024783
595	-0.024768	-0.024768
596	-0.024754	-0.024754
597	-0.024739	-0.024739
598	-0.024724	-0.024724
599	-0.02471	-0.02471
600	-0.024695	-0.024695
601	-0.02468	-0.02468
602	-0.024666	-0.024666
603	-0.024651	-0.024651
604	-0.024637	-0.024637
605	-0.024622	-0.024622
606	-0.024607	-0.024607
607	-0.024593	-0.024593
608	-0.024578	-0.024578
609	-0.024564	-0.024564
610	-0.024549	-0.024549
611	-0.024534	-0.024534
612	-0.02452	-0.02452
613	-0.024505	-0.024505
614	-0.024491	-0.024491
615	-0.024476	-0.024476
616	-0.024462	-0.024462
617	-0.024447	-0.024447
618	-0.024433	-0.024433
619	-0.024418	-0.024418
620	-0.024404	-0.024404
621	-0.024389	-0.024389
622	-0.024375	-0.024375
623	-0.02436	-0.02436
624	-0.024346	-0.024346
625	-0.024331	-0.024331
626	-0.024317	-0.024317
627	-0.024302	-0.024302
628	-0.024288	-0.024288
629	-0.024274	-0.024274
630	-0.024259	-0.024259
631	-0.024245	-0.024245
632	-0.02423	-0.02423
633	-0.024216	-0.024216
634	-0.024202	-0.024202
635	-0.024187	-0.024187
636	-0.024173	-0.024173
637	-0.024159	-0.024159
638	-0.024144	-0.024144
639	-0.02413	-0.02413
640	-0.024116	-0.024116
641	-0.024101	-0.024101
642	-0.024087	-0.024087
643	-0.024073	-0.024073
644	-0.024059	-0.024059
645	-0.024044	-0.024044
646	-0.02403	-0.02403
647	-0.024016	-0.024016
648	-0.024001	-0.024001
649	-0.023987	-0.023987
650	-0.023973	-0.023973
651	-0.023959	-0.023959
652	-0.023945	-0.023945
653	-0.02393	-0.02393
654	-0.023916	-0.023916
655	-0.023902	-0.023902
656	-0.023888	-0.023888
657	-0.023874	-0.023874
658	-0.023859	-0.023859
659	-0.023845	-0.023845
660	-0.023831	-0.023831
661	-0.023817	-0.023817
662	-0.023803	-0.023803
663	-0.023789	-0.023789
664	-0.023775	-0.023775
665	-0.023761	-0.023761
666	-0.023746	-0.023746
667	-0.023732	-0.023732
668	-0.023718	-0.023718
669	-0.023704	-0.023704
670	-0.02369	-0.02369
671	-0.023676	-0.023676
672	-0.023662	-0.023662
673	-0.023648	-0.023648
674	-0.023634	-0.023634
675	-0.02362	-0.02362
676	-0.023606	-0.023606
677	-0.023592	-0.023592
678	-0.023578	-0.023578
679	-0.023564	-0.023564
680	-0.02355	-0.02355
681	-0.023536	-0.023536
682	-0.023522	-0.023522
683	-0.023508	-0.023508
684	-0.023494	-0.023494
685	-0.02348	-0.02348
686	-0.023466	-0.023466
687	-0.023452	-0.023452
688	-0.023438	-0.023438
689	-0.023424	-0.023424
690	-0.023411	-0.023411
691	-0.023397	-0.023397
692	-0.023383	-0.023383
693	-0.023369	-0.023369
694	-0.023355	-0.023355
695	-0.023341	-0.023341
696	-0.023327	-0.023327
697	-0.023313	-0.023313
698	-0.0233	-0.0233
699	-0.023286	-0.023286
700	-0.023272	-0.023272
701	-0.023258	-0.023258
702	-0.023244	-0.023244
703	-0.023231	-0.023231
704	-0.023217	-0.023217
705	-0.023203	-0.023203
706	-0.023189	-0.023189
707	-0.023176	-0.023176
708	-0.023162	-0.023162
709	-0.023148	-0.023148
710	-0.023134	-0.023134
711	-0.023121	-0.023121
712	-0.023107	-0.023107
713	-0.023093	-0.023093
714	-0.023079	-0.023079
715	-0.023066	-0.023066
716	-0.023052	-0.023052
717	-0.023038	-0.023038
718	-0.023025	-0.023025
719	-0.023011	-0.023011
720	-0.022997	-0.022997
721	-0.022984	-0.022984
722	-0.02297	-0.02297
723	-0.022956	-0.022956
724	-0.022943	-0.022943
725	-0.022929	-0.022929
726	-0.022916	-0.022916
727	-0.022902	-0.022902
728	-0.022888	-0.022888
729	-0.022875	-0.022875
730	-0.022861	-0.022861
731	-0.022848	-0.022848
732	-0.022834	-0.022834
733	-0.022821	-0.022821
734	-0.022807	-0.022807
735	-0.022794	-0.022794
736	-0.02278	-0.02278
737	-0.022767	-0.022767
738	-0.022753	-0.022753
739	-0.02274	-0.02274
740	-0.022726	-0.022726
741	-0.022713	-0.022713
742	-0.022699	-0.022699
743	-0.022686	-0.022686
744	-0.022672	-0.022672
745	-0.022659	-0.022659
746	-0.022645	-0.022645
747	-0.022632	-0.022632
748	-0.022618	-0.022618
749	-0.022605	-0.022605
750	-0.022592	-0.022592
751	-0.022578	-0.022578
752	-0.022565	-0.022565
753	-0.022551	-0.022551
754	-0.022538	-0.022538
755	-0.022525	-0.022525
756	-0.022511	-0.022511
757	-0.022498	-0.022498
758	-0.022485	-0.022485
759	-0.022471	-0.022471
760	-0.022458	-0.022458
761	-0.022445	-0.022445
762	-0.022431	-0.022431
763	-0.022418	-0.022418
764	-0.022405	-0.022405
765	-0.022391	-0.022391
766	-0.022378	-0.022378
767	-0.022365	-0.022365
768	-0.022351	-0.022351
769	-0.022338	-0.022338
770	-0.022325	-0.022325
771	-0.022312	-0.022312
772	-0.022298	-0.022298
773	-0.022285	-0.022285
774	-0.022272	-0.022272
775	-0.022259	-0.022259
776	-0.022246	-0.022246
777	-0.022232	-0.022232
778	-0.022219	-0.022219
779	-0.022206	-0.022206
780	-0.022193	-0.022193
781	-0.02218	-0.02218
782	-0.022167	-0.022167
783	-0.022153	-0.022153
784	-0.02214	-0.02214
785	-0.022127	-0.022127
786	-0.022114	-0.022114
787	-0.022101	-0.022101
788	-0.022088	-0.022088
789	-0.022051	-0.022051
790	-0.022039	-0.022039
791	-0.022027	-0.022027
792	-0.022014	-0.022014
793	-0.022002	-0.022002
794	-0.02199	-0.02199
795	-0.02198	-0.02198
796	-0.021971	-0.021971
797	-0.02196	-0.02196
798	-0.021948	-0.021948
799	-0.021936	-0.021936
800	-0.021924	-0.021924
801	-0.021908	-0.021908
802	-0.021892	-0.021892
803	-0.021878	-0.021878
804	-0.021864	-0.021864
805	-0.021849	-0.021849
806	-0.021836	-0.021836
807	-0.021824	-0.021824
808	-0.021811	-0.021811
809	-0.021799	-0.021799
810	-0.021787	-0.021787
811	-0.021778	-0.021778
812	-0.021769	-0.021769
813	-0.021758	-0.021758
814	-0.021748	-0.021748
815	-0.021736	-0.021736
816	-0.021722	-0.021722
817	-0.021707	-0.021707
818	-0.02169	-0.02169
819	-0.021675	-0.021675
820	-0.021661	-0.021661
821	-0.021646	-0.021646
822	-0.021633	-0.021633
823	-0.021619	-0.021619
824	-0.021605	-0.021605
825	-0.021592	-0.021592
826	-0.021579	-0.021579
827	-0.021569	-0.021569
828	-0.021557	-0.021557
829	-0.021543	-0.021543
830	-0.021529	-0.021529
831	-0.021517	-0.021517
832	-0.021505	-0.021505
833	-0.021493	-0.021493
834	-0.021481	-0.021481
835	-0.021467	-0.021467
836	-0.021454	-0.021454
837	-0.021442	-0.021442
838	-0.021428	-0.021428
839	-0.021413	-0.021413
840	-0.021399	-0.021399
841	-0.02139	-0.02139
842	-0.021379	-0.021379
843	-0.021366	-0.021366
844	-0.021352	-0.021352
845	-0.02134	-0.02134
846	-0.021328	-0.021328
847	-0.021314	-0.021314
848	-0.021302	-0.021302
849	-0.021291	-0.021291
850	-0.021279	-0.021279
851	-0.021266	-0.021266
852	-0.021254	-0.021254
853	-0.02124	-0.02124
854	-0.021225	-0.021225
855	-0.02121	-0.02121
856	-0.021199	-0.021199
857	-0.021188	-0.021188
858	-0.021173	-0.021173
859	-0.02116	-0.02116
860	-0.021147	-0.021147
861	-0.021135	-0.021135
862	-0.021123	-0.021123
863	-0.021111	-0.021111
864	-0.021101	-0.021101
865	-0.021088	-0.021088
866	-0.021075	-0.021075
867	-0.021063	-0.021063
868	-0.02105	-0.02105
869	-0.021037	-0.021037
870	-0.021023	-0.021023
871	-0.021013	-0.021013
872	-0.021002	-0.021002
873	-0.020988	-0.020988
874	-0.020975	-0.020975
875	-0.020963	-0.020963
876	-0.02095	-0.02095
877	-0.020937	-0.020937
878	-0.020922	-0.020922
879	-0.020911	-0.020911
880	-0.0209	-0.0209
881	-0.020887	-0.020887
882	-0.020873	-0.020873
883	-0.020861	-0.020861
884	-0.020849	-0.020849
885	-0.020835	-0.020835
886	-0.020823	-0.020823
887	-0.020813	-0.020813
888	-0.020802	-0.020802
889	-0.020788	-0.020788
890	-0.020775	-0.020775
891	-0.020764	-0.020764
892	-0.020752	-0.020752
893	-0.020738	-0.020738
894	-0.020728	-0.020728
895	-0.020717	-0.020717
896	-0.020705	-0.020705
897	-0.020693	-0.020693
898	-0.020681	-0.020681
899	-0.020669	-0.020669
900	-0.020655	-0.020655
901	-0.02064	-0.02064
902	-0.020629	-0.020629
903	-0.02062	-0.02062
904	-0.020608	-0.020608
905	-0.020596	-0.020596
906	-0.020584	-0.020584
907	-0.020572	-0.020572
908	-0.020559	-0.020559
909	-0.020546	-0.020546
910	-0.020534	-0.020534
911	-0.020523	-0.020523
912	-0.020511	-0.020511
913	-0.020497	-0.020497
914	-0.020484	-0.020484
915	-0.020471	-0.020471
916	-0.020459	-0.020459
917	-0.020446	-0.020446
918	-0.020434	-0.020434
919	-0.020423	-0.020423
920	-0.020411	-0.020411
921	-0.020399	-0.020399
922	-0.020387	-0.020387
923	-0.020374	-0.020374
924	-0.020362	-0.020362
925	-0.02035	-0.02035
926	-0.02034	-0.02034
927	-0.020329	-0.020329
928	-0.020317	-0.020317
929	-0.020305	-0.020305
930	-0.020294	-0.020294
931	-0.020285	-0.020285
932	-0.020274	-0.020274
933	-0.020264	-0.020264
934	-0.020253	-0.020253
935	-0.020241	-0.020241
936	-0.020229	-0.020229
937	-0.020215	-0.020215
938	-0.020202	-0.020202
939	-0.020188	-0.020188
940	-0.020174	-0.020174
941	-0.020161	-0.020161
942	-0.020149	-0.020149
943	-0.020138	-0.020138
944	-0.020126	-0.020126
945	-0.020114	-0.020114
946	-0.020103	-0.020103
947	-0.020093	-0.020093
948	-0.020082	-0.020082
949	-0.020071	-0.020071
950	-0.020059	-0.020059
951	-0.020047	-0.020047
952	-0.020035	-0.020035
953	-0.02002	-0.02002
954	-0.020005	-0.020005
955	-0.019991	-0.019991
956	-0.019976	-0.019976
957	-0.019962	-0.019962
958	-0.019952	-0.019952
959	-0.019941	-0.019941
960	-0.01993	-0.01993
961	-0.01992	-0.01992
962	-0.019908	-0.019908
963	-0.019895	-0.019895
964	-0.019883	-0.019883
965	-0.01987	-0.01987
966	-0.019861	-0.019861
967	-0.019852	-0.019852
968	-0.019839	-0.019839
969	-0.019827	-0.019827
970	-0.019815	-0.019815
971	-0.019803	-0.019803
972	-0.019789	-0.019789
973	-0.019776	-0.019776
974	-0.019765	-0.019765
975	-0.019755	-0.019755
976	-0.019742	-0.019742
977	-0.01973	-0.01973
978	-0.019718	-0.019718
979	-0.019708	-0.019708
980	-0.019695	-0.019695
981	-0.019682	-0.019682
982	-0.019671	-0.019671
983	-0.019661	-0.019661
984	-0.019647	-0.019647
985	-0.019635	-0.019635
986	-0.019623	-0.019623
987	-0.019611	-0.019611
988	-0.0196	-0.0196
989	-0.019588	-0.019588
990	-0.019577	-0.019577
991	-0.019568	-0.019568
992	-0.019556	-0.019556
993	-0.019542	-0.019542
994	-0.01953	-0.01953
995	-0.01952	-0.01952
996	-0.019507	-0.019507
997	-0.019495	-0.019495
998	-0.019483	-0.019483
999	-0.019474	-0.019474
